"dataset_id";"observacao_id";"amostra_id";"camada_nome";"profund_sup";"profund_inf";"terrafina";"argila";"silte";"areia";"carbono";"ctc";"ph";"dsi";"ce"
"ctb0003";"sm-dnos-258";NA;NA;0;10;NA;NA;NA;NA;42;NA;NA;NA;NA
"ctb0003";"sm-dnos-259";NA;NA;0;20;NA;NA;NA;NA;26;NA;NA;1,39;NA
"ctb0003";"sm-dnos-260";NA;NA;0;20;NA;NA;NA;NA;29;NA;NA;1,37;NA
"ctb0003";"sm-dnos-261";NA;NA;0;20;NA;NA;NA;NA;32;NA;NA;1,25;NA
"ctb0003";"sm-dnos-262";NA;NA;0;20;NA;NA;NA;NA;25;NA;NA;1,55;NA
"ctb0003";"sm-dnos-263";NA;NA;0;20;NA;NA;NA;NA;20;NA;NA;1,37;NA
"ctb0003";"sm-dnos-264";NA;NA;0;20;NA;NA;NA;NA;18;NA;NA;1,71;NA
"ctb0003";"sm-dnos-265";NA;NA;0;20;NA;NA;NA;NA;26;NA;NA;1,17;NA
"ctb0003";"sm-dnos-266";NA;NA;0;20;NA;NA;NA;NA;49;NA;NA;0,85;NA
"ctb0003";"sm-dnos-267";NA;NA;0;20;NA;NA;NA;NA;91;NA;NA;0,8;NA
"ctb0003";"sm-dnos-268";NA;NA;0;5;NA;NA;NA;NA;17;NA;NA;1,37;NA
"ctb0003";"sm-dnos-269";NA;NA;0;5;NA;NA;NA;NA;29;NA;NA;NA;NA
"ctb0003";"sm-dnos-270";NA;NA;0;5;NA;NA;NA;NA;30;NA;NA;NA;NA
"ctb0003";"sm-dnos-271";NA;NA;0;15;NA;NA;NA;NA;36;NA;NA;1,09;NA
"ctb0003";"sm-dnos-272";NA;NA;0;5;NA;NA;NA;NA;24;NA;NA;NA;NA
"ctb0003";"sm-dnos-273";NA;NA;0;5;NA;NA;NA;NA;52;NA;NA;1,58;NA
"ctb0003";"sm-dnos-274";NA;NA;0;20;NA;NA;NA;NA;14;NA;NA;NA;NA
"ctb0003";"sm-dnos-275";NA;NA;0;3;NA;NA;NA;NA;58;NA;NA;NA;NA
"ctb0003";"sm-dnos-276";NA;NA;0;4;NA;NA;NA;NA;51;NA;NA;NA;NA
"ctb0003";"sm-dnos-277";NA;NA;0;20;NA;NA;NA;NA;15;NA;NA;1,38;NA
"ctb0003";"sm-dnos-278";NA;NA;0;20;NA;NA;NA;NA;13;NA;NA;1,68;NA
"ctb0003";"sm-dnos-279";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;1,52;NA
"ctb0003";"sm-dnos-280";NA;NA;0;10;NA;NA;NA;NA;11;NA;NA;1,66;NA
"ctb0003";"sm-dnos-281";NA;NA;0;10;NA;NA;NA;NA;13;NA;NA;1,63;NA
"ctb0003";"sm-dnos-282";NA;NA;0;20;NA;NA;NA;NA;14;NA;NA;1,83;NA
"ctb0003";"sm-dnos-283";NA;NA;0;4;NA;NA;NA;NA;116;NA;NA;NA;NA
"ctb0003";"sm-dnos-284";NA;NA;0;4;NA;NA;NA;NA;95;NA;NA;NA;NA
"ctb0003";"sm-dnos-285";NA;NA;0;20;NA;NA;NA;NA;20;NA;NA;1,02;NA
"ctb0003";"sm-dnos-286";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;1,72;NA
"ctb0003";"sm-dnos-287";NA;NA;0;12,5;NA;NA;NA;NA;19;NA;NA;1,8;NA
"ctb0003";"sm-dnos-288";NA;NA;0;4;NA;NA;NA;NA;90;NA;NA;1,28;NA
"ctb0003";"sm-dnos-289";NA;NA;0;12,5;NA;NA;NA;NA;63;NA;NA;1,14;NA
"ctb0003";"sm-dnos-290";NA;NA;0;15;NA;NA;NA;NA;12;NA;NA;1,47;NA
"ctb0003";"sm-dnos-291";NA;NA;0;20;NA;NA;NA;NA;14;NA;NA;1,08;NA
"ctb0003";"sm-dnos-292";NA;NA;0;12,5;NA;NA;NA;NA;28;NA;NA;1,28;NA
"ctb0003";"sm-dnos-293";NA;NA;0;20;NA;NA;NA;NA;30;NA;NA;1,19;NA
"ctb0003";"sm-dnos-294";NA;NA;0;17,5;NA;NA;NA;NA;22;NA;NA;1,47;NA
"ctb0003";"sm-dnos-295";NA;NA;0;16,5;NA;NA;NA;NA;34;NA;NA;1,09;NA
"ctb0003";"sm-dnos-296";NA;NA;0;12,5;NA;NA;NA;NA;38;NA;NA;NA;NA
"ctb0003";"sm-dnos-297";NA;NA;0;3;NA;NA;NA;NA;163;NA;NA;NA;NA
"ctb0003";"sm-dnos-298";NA;NA;0;4;NA;NA;NA;NA;72;NA;NA;1,51;NA
"ctb0003";"sm-dnos-299";NA;NA;0;12,5;NA;NA;NA;NA;10;NA;NA;1,48;NA
"ctb0003";"sm-dnos-300";NA;NA;0;12,5;NA;NA;NA;NA;11;NA;NA;1,52;NA
"ctb0003";"sm-dnos-301";NA;NA;0;20;NA;NA;NA;NA;10;NA;NA;NA;NA
"ctb0003";"sm-dnos-302";NA;NA;0;12,5;NA;NA;NA;NA;15;NA;NA;1,51;NA
"ctb0003";"sm-dnos-303";NA;NA;0;20;NA;NA;NA;NA;96;NA;NA;NA;NA
"ctb0003";"sm-dnos-304";NA;NA;0;20;NA;NA;NA;NA;17;NA;NA;1,43;NA
"ctb0003";"sm-dnos-305";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;1,45;NA
"ctb0003";"sm-dnos-306";NA;NA;0;12,5;NA;NA;NA;NA;11;NA;NA;1,55;NA
"ctb0003";"sm-dnos-307";NA;NA;0;20;NA;NA;NA;NA;10;NA;NA;1,72;NA
"ctb0003";"sm-dnos-308";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;1,78;NA
"ctb0003";"sm-dnos-309";NA;NA;0;20;NA;NA;NA;NA;19;NA;NA;NA;NA
"ctb0003";"sm-dnos-310";NA;NA;0;10;NA;NA;NA;NA;14;NA;NA;NA;NA
"ctb0003";"sm-dnos-311";NA;NA;0;12,5;NA;NA;NA;NA;13;NA;NA;NA;NA
"ctb0003";"sm-dnos-312";NA;NA;0;4;NA;NA;NA;NA;101;NA;NA;NA;NA
"ctb0003";"sm-dnos-313";NA;NA;0;3;NA;NA;NA;NA;32;NA;NA;NA;NA
"ctb0003";"sm-dnos-314";NA;NA;0;20;NA;NA;NA;NA;27;NA;NA;1,36;NA
"ctb0003";"sm-dnos-315";NA;NA;0;12,5;NA;NA;NA;NA;37;NA;NA;1,5;NA
"ctb0003";"sm-dnos-316";NA;NA;0;20;NA;NA;NA;NA;23;NA;NA;NA;NA
"ctb0003";"sm-dnos-317";NA;NA;0;4;NA;NA;NA;NA;52;NA;NA;NA;NA
"ctb0003";"sm-dnos-318";NA;NA;0;3;NA;NA;NA;NA;144;NA;NA;NA;NA
"ctb0003";"sm-dnos-319";NA;NA;0;10;NA;NA;NA;NA;23;NA;NA;NA;NA
"ctb0003";"sm-dnos-320";NA;NA;0;20;NA;NA;NA;NA;44;NA;NA;1,38;NA
"ctb0003";"sm-dnos-321";NA;NA;0;7,5;NA;NA;NA;NA;23;NA;NA;1,46;NA
"ctb0003";"sm-dnos-322";NA;NA;0;12,5;NA;NA;NA;NA;22;NA;NA;NA;NA
"ctb0003";"sm-dnos-323";NA;NA;0;4;NA;NA;NA;NA;96;NA;NA;NA;NA
"ctb0003";"sm-dnos-324";NA;NA;0;12,5;NA;NA;NA;NA;38;NA;NA;0,75;NA
"ctb0003";"sm-dnos-325";NA;NA;0;15;NA;NA;NA;NA;44;NA;NA;1,07;NA
"ctb0003";"sm-dnos-326";NA;NA;0;17;NA;NA;NA;NA;29;NA;NA;1,02;NA
"ctb0003";"sm-dnos-327";NA;NA;0;20;NA;NA;NA;NA;55;NA;NA;0,72;NA
"ctb0003";"sm-dnos-328";NA;NA;0;20;NA;NA;NA;NA;20;NA;NA;1,04;NA
"ctb0003";"sm-dnos-329";NA;NA;0;7,5;NA;NA;NA;NA;56;NA;NA;0,87;NA
"ctb0003";"sm-dnos-330";NA;NA;0;15;NA;NA;NA;NA;41;NA;NA;1,01;NA
"ctb0003";"sm-dnos-331";NA;NA;0;15;NA;NA;NA;NA;34;NA;NA;1,07;NA
"ctb0003";"sm-dnos-332";NA;NA;0;20;NA;NA;NA;NA;41;NA;NA;0,9;NA
"ctb0003";"sm-dnos-333";NA;NA;0;12,5;NA;NA;NA;NA;44;NA;NA;1;NA
"ctb0003";"sm-dnos-334";NA;NA;0;5;NA;NA;NA;NA;113;NA;NA;NA;NA
"ctb0003";"sm-dnos-335";NA;NA;0;5;NA;NA;NA;NA;94;NA;NA;1,1;NA
"ctb0003";"sm-dnos-336";NA;NA;0;20;NA;NA;NA;NA;35;NA;NA;1,32;NA
"ctb0003";"sm-dnos-337";NA;NA;0;20;NA;NA;NA;NA;36;NA;NA;1,01;NA
"ctb0003";"sm-dnos-338";NA;NA;0;20;NA;NA;NA;NA;33;NA;NA;0,92;NA
"ctb0003";"sm-dnos-339";NA;NA;0;5;NA;NA;NA;NA;111;NA;NA;NA;NA
"ctb0003";"sm-dnos-340";NA;NA;0;5;NA;NA;NA;NA;116;NA;NA;0,77;NA
"ctb0003";"sm-dnos-341";NA;NA;0;20;NA;NA;NA;NA;5;NA;NA;NA;NA
"ctb0003";"sm-dnos-342";NA;NA;0;20;NA;NA;NA;NA;4;NA;NA;NA;NA
"ctb0003";"sm-dnos-343";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;NA;NA
"ctb0003";"sm-dnos-344";NA;NA;0;20;NA;NA;NA;NA;7;NA;NA;NA;NA
"ctb0003";"sm-dnos-345";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;NA;NA
"ctb0003";"sm-dnos-346";NA;NA;0;20;NA;NA;NA;NA;13;NA;NA;NA;NA
"ctb0003";"sm-dnos-347";NA;NA;0;20;NA;NA;NA;NA;11;NA;NA;NA;NA
"ctb0003";"sm-dnos-348";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;NA;NA
"ctb0003";"sm-dnos-349";NA;NA;0;20;NA;NA;NA;NA;14;NA;NA;NA;NA
"ctb0003";"sm-dnos-350";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;NA;NA
"ctb0003";"sm-dnos-351";NA;NA;0;20;NA;NA;NA;NA;9;NA;NA;NA;NA
"ctb0003";"sm-dnos-352";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;NA;NA
"ctb0003";"sm-dnos-353";NA;NA;0;20;NA;NA;NA;NA;5;NA;NA;NA;NA
"ctb0003";"sm-dnos-354";NA;NA;0;20;NA;NA;NA;NA;9;NA;NA;NA;NA
"ctb0003";"sm-dnos-355";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;NA;NA
"ctb0003";"sm-dnos-356";NA;NA;0;5;NA;NA;NA;NA;71;NA;NA;NA;NA
"ctb0003";"sm-dnos-357";NA;NA;0;20;NA;NA;NA;NA;7;NA;NA;NA;NA
"ctb0003";"sm-dnos-358";NA;NA;0;10;NA;NA;NA;NA;37;NA;NA;NA;NA
"ctb0003";"sm-dnos-359";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;NA;NA
"ctb0003";"sm-dnos-360";NA;NA;0;20;NA;NA;NA;NA;80;NA;NA;NA;NA
"ctb0003";"sm-dnos-361";NA;NA;0;20;NA;NA;NA;NA;20;NA;NA;NA;NA
"ctb0003";"sm-dnos-362";NA;NA;0;20;NA;NA;NA;NA;22;NA;NA;NA;NA
"ctb0003";"sm-dnos-363";NA;NA;0;20;NA;NA;NA;NA;21;NA;NA;NA;NA
"ctb0003";"sm-dnos-364";NA;NA;0;20;NA;NA;NA;NA;25;NA;NA;NA;NA
"ctb0003";"sm-dnos-365";NA;NA;0;20;NA;NA;NA;NA;21;NA;NA;NA;NA
"ctb0003";"sm-dnos-366";NA;NA;0;12;NA;NA;NA;NA;21;NA;NA;NA;NA
"ctb0003";"sm-dnos-367";NA;NA;0;15;NA;NA;NA;NA;25;NA;NA;NA;NA
"ctb0003";"sm-dnos-368";NA;NA;0;20;NA;NA;NA;NA;23;NA;NA;NA;NA
"ctb0003";"sm-dnos-369";NA;NA;0;10;NA;NA;NA;NA;28;NA;NA;NA;NA
"ctb0003";"sm-dnos-370";NA;NA;0;10;NA;NA;NA;NA;30;NA;NA;NA;NA
"ctb0003";"sm-dnos-371";NA;NA;0;20;NA;NA;NA;NA;14;NA;NA;NA;NA
"ctb0003";"sm-dnos-372";NA;NA;0;20;NA;NA;NA;NA;10;NA;NA;NA;NA
"ctb0003";"sm-dnos-373";NA;NA;0;20;NA;NA;NA;NA;12;NA;NA;NA;NA
"ctb0003";"sm-dnos-374";NA;NA;0;20;NA;NA;NA;NA;8;NA;NA;NA;NA
"ctb0003";"sm-dnos-375";NA;NA;0;20;NA;NA;NA;NA;7;NA;NA;NA;NA
"ctb0003";"sm-dnos-376";NA;NA;0;10;NA;NA;NA;NA;55;NA;NA;NA;NA
"ctb0003";"sm-dnos-377";NA;NA;0;20;NA;NA;NA;NA;23;NA;NA;NA;NA
"ctb0003";"sm-dnos-378";NA;NA;0;20;NA;NA;NA;NA;22;NA;NA;NA;NA
"ctb0003";"sm-dnos-379";NA;NA;0;10;NA;NA;NA;NA;27;NA;NA;NA;NA
"ctb0003";"sm-dnos-380";NA;NA;0;10;NA;NA;NA;NA;47;NA;NA;NA;NA
"ctb0003";"sm-dnos-381";NA;NA;0;5;NA;NA;NA;NA;81;NA;NA;NA;NA
"ctb0003";"sm-dnos-382";NA;NA;0;5;NA;NA;NA;NA;67;NA;NA;NA;NA
"ctb0003";"sm-dnos-383";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;NA;NA
"ctb0003";"sm-dnos-384";NA;NA;0;5;NA;NA;NA;NA;34;NA;NA;NA;NA
"ctb0003";"sm-dnos-385";NA;NA;0;5;NA;NA;NA;NA;38;NA;NA;NA;NA
"ctb0003";"sm-dnos-386";NA;NA;0;20;NA;NA;NA;NA;33;NA;NA;NA;NA
"ctb0003";"sm-dnos-387";NA;NA;0;20;NA;NA;NA;NA;30;NA;NA;NA;NA
"ctb0003";"sm-dnos-388";NA;NA;0;20;NA;NA;NA;NA;27;NA;NA;NA;NA
"ctb0003";"sm-dnos-389";NA;NA;0;20;NA;NA;NA;NA;6;NA;NA;NA;NA
"ctb0003";"sm-dnos-390";NA;NA;0;20;NA;NA;NA;NA;11;NA;NA;NA;NA
"ctb0003";"sm-dnos-391";NA;NA;0;10;NA;NA;NA;NA;43;NA;NA;NA;NA
"ctb0003";"sm-dnos-392";NA;NA;0;20;NA;NA;NA;NA;32;NA;NA;NA;NA
"ctb0003";"sm-dnos-393";NA;NA;0;20;NA;NA;NA;NA;20;NA;NA;NA;NA
"ctb0003";"sm-dnos-394";NA;NA;0;20;NA;NA;NA;NA;22;NA;NA;NA;NA
"ctb0003";"sm-dnos-395";NA;NA;0;20;NA;NA;NA;NA;30;NA;NA;NA;NA
"ctb0003";"sm-dnos-396";NA;NA;0;18;NA;NA;NA;NA;40;NA;NA;NA;NA
"ctb0003";"sm-dnos-397";NA;NA;0;20;NA;NA;NA;NA;32;NA;NA;NA;NA
"ctb0003";"sm-dnos-398";NA;NA;0;20;NA;NA;NA;NA;19;NA;NA;NA;NA
"ctb0003";"sm-dnos-399";NA;NA;0;20;NA;NA;NA;NA;14;NA;NA;NA;NA
"ctb0003";"sm-dnos-400";NA;NA;0;17;NA;NA;NA;NA;37;NA;NA;NA;NA
"ctb0005";"P1";"1";"A";0;15;897;NA;NA;NA;8,25;24,1;5,3;NA;NA
"ctb0005";"P1";"1";"Bt1";15;27;881;NA;NA;NA;7,7;39,5;5,1;1,36;NA
"ctb0005";"P1";"1";"Bt2";27;50;875;NA;NA;NA;5,91;48,3;5,5;1,45;NA
"ctb0005";"P1";"1";"C";50;65;824;NA;NA;NA;4,4;41,9;5,6;1,53;NA
"ctb0005";"P1";"1";"C/Cr";65;100;777;NA;NA;NA;0,89;26,6;5,7;1,64;NA
"ctb0005";"P1";"1";"Cr";100;150;746;NA;NA;NA;0,34;30,3;5,7;1,81;NA
"ctb0005";"P2";"1";"A";0;20;918;NA;NA;NA;15,93;31,2;5,1;NA;NA
"ctb0005";"P2";"1";"Bt1";20;35;895;NA;NA;NA;15,67;41,1;5,3;1,44;NA
"ctb0005";"P2";"1";"Bt2";35;52;902;NA;NA;NA;11,27;58,2;5,4;1,36;NA
"ctb0005";"P2";"1";"C1";52;67;777;NA;NA;NA;8,97;68,2;5,3;1,38;NA
"ctb0005";"P2";"1";"C2";67;95;795;NA;NA;NA;3,53;66,7;5,2;1,53;NA
"ctb0005";"P2";"1";"Cr";95;180;666;NA;NA;NA;2,86;58,1;5,3;1,68;NA
"ctb0005";"P3";"1";"A";0;42;962;NA;NA;NA;14,08;21,7;5,3;NA;NA
"ctb0005";"P3";"1";"E";42;63;982;NA;NA;NA;4,64;17,2;5,7;NA;NA
"ctb0005";"P3";"1";"Bt";63;90;858;NA;NA;NA;7,87;42,1;5,1;1,4;NA
"ctb0005";"P3";"1";"C";90;105;851;NA;NA;NA;4,66;30,8;5,4;1,39;NA
"ctb0005";"P3";"1";"C/Cr";105;130;804;NA;NA;NA;3,02;32,8;5,5;1,59;NA
"ctb0005";"P3";"1";"Cr";130;170;625;NA;NA;NA;0,8;21,9;6,2;1,78;NA
"ctb0005";"P4";"1";"A";0;33;917;NA;NA;NA;10,59;22,8;5,4;NA;NA
"ctb0005";"P4";"1";"E";33;60;935;NA;NA;NA;2,83;15,2;5,3;NA;NA
"ctb0005";"P4";"1";"Bt";60;90;898;NA;NA;NA;6,81;28,2;5,3;1,5;NA
"ctb0005";"P4";"1";"CB";90;100;733;NA;NA;NA;2,39;19,5;5,6;1,71;NA
"ctb0005";"P4";"1";"Cr/C";100;120;661;NA;NA;NA;2,22;19,7;6;1,67;NA
"ctb0005";"P4";"1";"CR";120;200;601;NA;NA;NA;1,55;19,3;6;1,74;NA
"ctb0005";"P5";"1";"A";0;29;835;NA;NA;NA;20,74;31,3;5,3;NA;NA
"ctb0005";"P5";"1";"Bt";29;47;822;NA;NA;NA;9,12;49,6;5,5;1,41;NA
"ctb0005";"P5";"1";"BC";47;66;825;NA;NA;NA;7,4;41,3;5,7;1,49;NA
"ctb0005";"P5";"1";"C";66;90;829;NA;NA;NA;5,36;34,2;5,9;1,51;NA
"ctb0005";"P5";"1";"Cr1";90;112;763;NA;NA;NA;3,79;20;6,2;1,7;NA
"ctb0005";"P5";"1";"Cr2";112;180;698;NA;NA;NA;1,96;27;6,3;1,81;NA
"ctb0005";"P6";"1";"A";0;34;824;NA;NA;NA;19,47;29,3;5,9;NA;NA
"ctb0005";"P6";"1";"BA";34;53;877;NA;NA;NA;13,53;28,3;5,6;NA;NA
"ctb0005";"P6";"1";"Bt";53;76;812;NA;NA;NA;7,4;35,8;5,8;1,52;NA
"ctb0005";"P6";"1";"C";76;124;840;NA;NA;NA;3,8;37,6;6;1,5;NA
"ctb0005";"P6";"1";"Cr";124;210;686;NA;NA;NA;1,7;26,2;6,3;1,79;NA
"ctb0013";"PVA";"1";"A";0;40;NA;NA;NA;NA;NA;NA;4,6;1,41;NA
"ctb0013";"PVA";"1";"E";40;60;NA;NA;NA;NA;NA;NA;4,5;1,68;NA
"ctb0013";"PVA";"1";"Bt";60;90;NA;NA;NA;NA;NA;NA;4,6;1,65;NA
"ctb0013";"PVA";"1";"C";90;120;NA;NA;NA;NA;NA;NA;4,7;1,55;NA
"ctb0018";"1";"2155";NA;0;20;NA;NA;NA;NA;22,265;NA;4,6;NA;NA
"ctb0018";"1";"2156";NA;20;40;NA;NA;NA;NA;13,425;NA;4,7;NA;NA
"ctb0018";"1";"2157";NA;40;60;NA;NA;NA;NA;9,39;NA;4,8;NA;NA
"ctb0018";"1";"2158";NA;60;80;NA;NA;NA;NA;5,045;NA;5;NA;NA
"ctb0018";"1";"2159";NA;80;100;NA;NA;NA;NA;3,62;NA;5,2;NA;NA
"ctb0018";"10";"2200";NA;0;20;NA;NA;NA;NA;23,16;NA;5,1;NA;NA
"ctb0018";"10";"2201";NA;20;40;NA;NA;NA;NA;11,165;NA;4,9;NA;NA
"ctb0018";"10";"2202";NA;40;60;NA;NA;NA;NA;5,915;NA;5,3;NA;NA
"ctb0018";"10";"2203";NA;60;80;NA;NA;NA;NA;4,465;NA;5,3;NA;NA
"ctb0018";"10";"2204";NA;80;100;NA;NA;NA;NA;4,535;NA;5,3;NA;NA
"ctb0018";"11";"2205";NA;0;20;NA;NA;NA;NA;29,71;NA;5,9;NA;NA
"ctb0018";"11";"2206";NA;20;40;NA;NA;NA;NA;17,505;NA;5,6;NA;NA
"ctb0018";"11";"2207";NA;40;60;NA;NA;NA;NA;11,875;NA;5,7;NA;NA
"ctb0018";"11";"2208";NA;60;80;NA;NA;NA;NA;9,04;NA;5,6;NA;NA
"ctb0018";"11";"2209";NA;80;100;NA;NA;NA;NA;5,965;NA;5,5;NA;NA
"ctb0018";"12";"2210";NA;0;20;NA;NA;NA;NA;17,935;NA;5,5;NA;NA
"ctb0018";"12";"2211";NA;20;40;NA;NA;NA;NA;10,31;NA;5,5;NA;NA
"ctb0018";"12";"2212";NA;40;60;NA;NA;NA;NA;6,565;NA;5,5;NA;NA
"ctb0018";"12";"2213";NA;60;80;NA;NA;NA;NA;3,85;NA;5,3;NA;NA
"ctb0018";"12";"2214";NA;80;100;NA;NA;NA;NA;4,12;NA;5,2;NA;NA
"ctb0018";"13";"2215";NA;0;20;NA;NA;NA;NA;15,47;NA;5,2;NA;NA
"ctb0018";"13";"2216";NA;20;40;NA;NA;NA;NA;8,72;NA;4,8;NA;NA
"ctb0018";"13";"2217";NA;40;60;NA;NA;NA;NA;4,755;NA;4,7;NA;NA
"ctb0018";"13";"2218";NA;60;80;NA;NA;NA;NA;5,025;NA;4,5;NA;NA
"ctb0018";"13";"2219";NA;80;100;NA;NA;NA;NA;4,105;NA;4,6;NA;NA
"ctb0018";"14";"2220";NA;0;20;NA;NA;NA;NA;19,595;NA;5,4;NA;NA
"ctb0018";"14";"2221";NA;20;40;NA;NA;NA;NA;9,16;NA;5,1;NA;NA
"ctb0018";"14";"2222";NA;40;60;NA;NA;NA;NA;6,245;NA;5;NA;NA
"ctb0018";"14";"2223";NA;60;80;NA;NA;NA;NA;3,11;NA;5,1;NA;NA
"ctb0018";"14";"2224";NA;80;100;NA;NA;NA;NA;2,78;NA;5;NA;NA
"ctb0018";"15";NA;NA;0;20;NA;NA;NA;NA;24,23;NA;5,2;NA;NA
"ctb0018";"15";"2226";NA;20;40;NA;NA;NA;NA;11,575;NA;5,1;NA;NA
"ctb0018";"15";"2227";NA;40;60;NA;NA;NA;NA;6,245;NA;5;NA;NA
"ctb0018";"15";"2228";NA;60;80;NA;NA;NA;NA;3,74;NA;4,9;NA;NA
"ctb0018";"15";"2229";NA;80;100;NA;NA;NA;NA;3,13;NA;4,9;NA;NA
"ctb0018";"16";"2230";NA;0;20;NA;NA;NA;NA;29,9;NA;5,7;NA;NA
"ctb0018";"16";"2231";NA;20;40;NA;NA;NA;NA;21,215;NA;5,5;NA;NA
"ctb0018";"16";"2232";NA;40;60;NA;NA;NA;NA;15,93;NA;5,5;NA;NA
"ctb0018";"16";"2233";NA;60;80;NA;NA;NA;NA;17,34;NA;5,5;NA;NA
"ctb0018";"16";"2234";NA;80;100;NA;NA;NA;NA;10,66;NA;5,5;NA;NA
"ctb0018";"17";"2235";NA;0;20;NA;NA;NA;NA;23,32;NA;5,8;NA;NA
"ctb0018";"17";"2236";NA;20;40;NA;NA;NA;NA;15,08;NA;5,7;NA;NA
"ctb0018";"17";"2237";NA;40;60;NA;NA;NA;NA;7,47;NA;5,4;NA;NA
"ctb0018";"17";"2238";NA;60;80;NA;NA;NA;NA;4,655;NA;5,3;NA;NA
"ctb0018";"17";"2239";NA;80;100;NA;NA;NA;NA;10,59;NA;5,2;NA;NA
"ctb0018";"18";"2240";NA;0;20;NA;NA;NA;NA;21,915;NA;5,2;NA;NA
"ctb0018";"18";"2241";NA;20;40;NA;NA;NA;NA;18,245;NA;5,3;NA;NA
"ctb0018";"18";"2242";NA;40;60;NA;NA;NA;NA;11,135;NA;5;NA;NA
"ctb0018";"18";"2243";NA;60;80;NA;NA;NA;NA;9,995;NA;4,9;NA;NA
"ctb0018";"18";"2244";NA;80;100;NA;NA;NA;NA;10,1;NA;5;NA;NA
"ctb0018";"19";"2245";NA;0;20;NA;NA;NA;NA;18,71;NA;5,4;NA;NA
"ctb0018";"19";"2246";NA;20;40;NA;NA;NA;NA;22,215;NA;5,7;NA;NA
"ctb0018";"19";"2247";NA;40;60;NA;NA;NA;NA;21,325;NA;5,7;NA;NA
"ctb0018";"19";"2248";NA;60;80;NA;NA;NA;NA;18,98;NA;5,6;NA;NA
"ctb0018";"19";"2249";NA;80;100;NA;NA;NA;NA;5,775;NA;5,6;NA;NA
"ctb0018";"2";"2160";NA;0;20;NA;NA;NA;NA;24,015;NA;4,9;NA;NA
"ctb0018";"2";"2161";NA;20;40;NA;NA;NA;NA;12,855;NA;5,1;NA;NA
"ctb0018";"2";"2162";NA;40;60;NA;NA;NA;NA;5,735;NA;5,2;NA;NA
"ctb0018";"2";"2163";NA;60;80;NA;NA;NA;NA;5,545;NA;5,2;NA;NA
"ctb0018";"2";"2164";NA;80;100;NA;NA;NA;NA;2,9;NA;5,1;NA;NA
"ctb0018";"20";"2250";NA;0;20;NA;NA;NA;NA;21,315;NA;5,5;NA;NA
"ctb0018";"20";"2251";NA;20;40;NA;NA;NA;NA;14,065;NA;5,3;NA;NA
"ctb0018";"20";"2252";NA;40;60;NA;NA;NA;NA;11,285;NA;5,1;NA;NA
"ctb0018";"20";"2253";NA;60;80;NA;NA;NA;NA;2,85;NA;5;NA;NA
"ctb0018";"20";"2254";NA;80;100;NA;NA;NA;NA;1,99;NA;4,9;NA;NA
"ctb0018";"21";"2255";NA;0;20;NA;NA;NA;NA;24,27;NA;5,5;NA;NA
"ctb0018";"21";"2256";NA;20;40;NA;NA;NA;NA;10,985;NA;5;NA;NA
"ctb0018";"21";"2257";NA;40;60;NA;NA;NA;NA;6,595;NA;5;NA;NA
"ctb0018";"21";"2258";NA;60;80;NA;NA;NA;NA;4,915;NA;5;NA;NA
"ctb0018";"21";"2259";NA;80;100;NA;NA;NA;NA;3,55;NA;5;NA;NA
"ctb0018";"22";"2260";NA;0;20;NA;NA;NA;NA;12,985;NA;5,2;NA;NA
"ctb0018";"22";"2261";NA;20;40;NA;NA;NA;NA;8,02;NA;5,1;NA;NA
"ctb0018";"22";"2262";NA;40;60;NA;NA;NA;NA;6,65;NA;5;NA;NA
"ctb0018";"22";"2263";NA;60;80;NA;NA;NA;NA;5,355;NA;4,9;NA;NA
"ctb0018";"22";"2264";NA;80;100;NA;NA;NA;NA;4,835;NA;5,1;NA;NA
"ctb0018";"23";"2265";NA;0;20;NA;NA;NA;NA;11,865;NA;5,3;NA;NA
"ctb0018";"23";"2266";NA;20;40;NA;NA;NA;NA;8,68;NA;5,2;NA;NA
"ctb0018";"23";"2267";NA;40;60;NA;NA;NA;NA;6,205;NA;4,8;NA;NA
"ctb0018";"23";"2268";NA;60;80;NA;NA;NA;NA;6,86;NA;4,5;NA;NA
"ctb0018";"23";"2269";NA;80;100;NA;NA;NA;NA;4,985;NA;4,5;NA;NA
"ctb0018";"24";"2270";NA;0;20;NA;NA;NA;NA;12,185;NA;5;NA;NA
"ctb0018";"24";"2271";NA;20;40;NA;NA;NA;NA;7,57;NA;4,8;NA;NA
"ctb0018";"24";"2272";NA;40;60;NA;NA;NA;NA;5,675;NA;4,8;NA;NA
"ctb0018";"24";"2273";NA;60;80;NA;NA;NA;NA;3,59;NA;5;NA;NA
"ctb0018";"24";"2274";NA;80;100;NA;NA;NA;NA;3,995;NA;5;NA;NA
